PHOT_CAT v1.0
5
U B V R I
SA 110-477       16.0480 15.3330 13.9880 13.1380 12.2810 01111
SA 110-496       14.7810 14.0440 13.0040 12.3970 11.7170 01111
SA 110-497       15.6280 15.2480 14.1960 13.5900 12.9930 00000
SA 110-499       13.3630 12.7240 11.7370 11.1370 10.4640 11111
SA 110-502       16.9820 14.6560 12.3300 10.9570  9.7050 01111
SA 110-503       12.9500 12.4440 11.7730 11.4000 10.9650 11111
SA 110-504       16.5930 15.2700 14.0220 13.2250 12.5400 00000
SA 110-506       11.9390 11.8800 11.3120 10.9770 10.6600 00000
SA 110-507       14.4110 13.5810 12.4400 11.8070 11.2340 00000
SA 110-L1        20.9570 18.0040 16.2520 15.1860 14.1940 00000
SA 111-1496       7.6070  7.4940  7.2160  7.0620  6.8970 11111
SA 111-1925      13.0450 12.7830 12.3880 12.1670 11.9140 11111
SA 111-1965      14.9940 13.1290 11.4190 10.4680  9.5890 11111
SA 111-1969      14.6470 12.3410 10.3820  9.2050  7.9820 11111
SA 111-2009      12.0100 11.4970 10.6080 10.0990  9.6390 11111
SA 111-2039      15.0010 13.7640 12.3950 11.6560 10.9650 11111
SA 111-2088      16.4810 14.8030 13.1930 12.3050 11.4850 11111
SA 111-2093      13.4580 13.1750 12.5380 12.1680 11.7720 11111
SA 111-2522       9.4610  9.8700  9.7060  9.5850  9.4390 22222
SA 111-2864      12.0250 10.0080  8.2920  7.3590  6.5060 11111
SA 111-717        9.1780  8.9540  8.5290  8.2930  8.0460 11111
SA 111-773        8.9590  9.1690  8.9630  8.8440  8.7010 11111
SA 111-775       14.5110 12.4820 10.7440  9.7790  8.8820 11111
SA 112-1242       9.5210  9.5020  9.0880  8.8370  8.5870 11111
SA 112-223       11.8880 11.8780 11.4240 11.1510 10.8770 11111
SA 112-250       12.6020 12.6270 12.0950 11.7780 11.4560 11111
SA 112-275       12.4140 11.1150  9.9050  9.2580  8.6880 11111
SA 112-595       14.9460 12.9530 11.3520 10.4530  9.5510 11111
SA 112-636       10.6730 10.5410  9.8530  9.4510  9.0540 11111
SA 112-704       14.7300 12.9880 11.4520 10.6300  9.8820 11111
SA 112-805       12.3880 12.2380 12.0860 12.0230 11.9480 11111
SA 112-822       13.4630 12.5800 11.5490 10.9910 10.4890 11111
SA 113-149       14.1330 14.0900 13.4690 13.0900 12.7040 00000
SA 113-153       15.5060 15.2210 14.4760 14.0140 13.5740 00000
SA 113-156       11.6930 11.7500 11.2240 10.9210 10.6060 00000
SA 113-158       14.0860 13.8390 13.1160 12.7090 12.3340 00000
SA 113-163       15.3040 15.1980 14.5400 14.1600 13.8050 11111
SA 113-165       16.2430 16.2400 15.6390 15.2850 14.8930 00000
SA 113-167       15.4040 15.4380 14.8410 14.4900 14.1130 00000
SA 113-177       14.6670 14.3490 13.5600 13.1040 12.6700 11111
SA 113-182       15.0940 15.0290 14.3700 13.9680 13.5460 00110
SA 113-187       17.1120 16.1430 15.0800 14.4420 13.9060 00111
SA 113-189       17.4970 16.5390 15.4210 14.7080 14.1020 00100
SA 113-191       13.3590 13.1360 12.3370 11.8660 11.4000 11111
SA 113-195       14.6230 14.4220 13.6920 13.2740 12.8600 11111
SA 113-221       13.9760 13.1020 12.0710 11.5210 11.0300 11111
SA 113-233       13.0430 12.9470 12.3980 12.0600 11.7370 00000
SA 113-239       13.6050 13.5540 13.0380 12.7200 12.3910 00000
SA 113-241       17.1480 15.6960 14.3520 13.4550 12.6690 11111
SA 113-245       16.4050 16.2930 15.6650 15.2690 14.9490 00000
SA 113-250       13.6620 13.6650 13.1600 12.8510 12.5340 00000
SA 113-259       14.1570 12.9360 11.7420 11.1210 10.5760 11111
SA 113-260       12.9890 12.9200 12.4060 12.0980 11.8000 11111
SA 113-263       15.8350 15.7610 15.4810 15.2870 15.0800 00000
SA 113-265       15.6740 15.5730 14.9340 14.5230 14.1270 22222
SA 113-267        8.1540  8.1410  7.6530  7.3620  7.0710 11111
SA 113-268       15.8520 15.8700 15.2810 14.9020 14.4950 00000
SA 113-269       11.6480 10.5940  9.4820  8.9100  8.3900 11111
SA 113-272       14.6040 14.5370 13.9040 13.5340 13.1940 00000
SA 113-274        9.3150  9.3110  8.8310  8.5470  8.2760 11111
SA 113-276        9.9020  9.7210  9.0740  8.7170  8.3820 11111
SA 113-281       15.7500 15.7760 15.2470 14.9000 14.5410 00000
SA 113-307       16.2530 15.3420 14.2140 13.5840 12.9690 00000
SA 113-337       14.7190 14.7440 14.2250 13.8740 13.5430 00000
SA 113-339       12.7840 12.8180 12.2500 11.9100 11.5630 11111
SA 113-34        15.6030 15.6570 15.1730 14.8670 14.5210 00000
SA 113-342       12.5890 11.8930 10.8780 10.3410  9.8280 00000
SA 113-366       15.5290 14.6330 13.5370 12.9140 12.3260 00000
SA 113-372       14.4310 14.3510 13.6810 13.2860 12.9150 00000
SA 113-440       12.6000 12.4330 11.7960 11.4330 11.0810 00000
SA 113-442       12.0640 10.8130  9.6500  9.0450  8.5270 11111
SA 113-459       12.6420 12.6600 12.1250 11.8180 11.5020 00000
SA 113-466       10.4570 10.4580 10.0040  9.7230  9.4410 11111
SA 113-475       12.2080 11.3640 10.3060  9.7360  9.2080 11111
SA 113-491       15.4430 15.1370 14.3730 13.9390 13.5190 00000
SA 113-492       12.7320 12.7270 12.1740 11.8320 11.4900 11111
SA 113-493       12.9450 12.5530 11.7670 11.3370 10.9430 11111
SA 113-495       13.9140 13.3840 12.4370 11.9250 11.4270 00000
SA 113-L1        18.0530 16.8730 15.5300 14.6630 13.9360 00000
SA 114-172        7.3850  7.2800  6.9690  6.7820  6.5930 11111
SA 114-176       12.5770 10.7240  9.2390  8.4390  7.7180 11111
SA 114-272        9.0740  8.6010  7.7370  7.2570  6.7960 11111
SA 114-446       13.0380 12.8010 12.0640 11.6670 11.2950 00000
SA 114-473       10.3180  9.5110  8.5030  7.9710  7.4880 11111
SA 114-531       13.0130 12.8270 12.0940 11.6720 11.2690 11111
SA 114-548       14.5360 12.9630 11.6010 10.8630 10.2140 11111
SA 114-637       13.1780 12.8710 12.0700 11.6140 11.1980 11111
SA 114-654       12.6670 12.4890 11.8395 11.4665 11.1220 00110
SA 114-656       14.3070 13.6090 12.6361 12.0959 11.5930 00110
SA 114-670       13.5300 12.3070 11.1010 10.4560  9.8930 11111
SA 114-750       11.5210 11.8750 11.9160 11.8890 11.9050 11111
SA 114-755       11.4150 11.4790 10.9080 10.5970 10.2870 11111
SA 115-268       13.2050 13.1280 12.4940 12.1280 11.7800 00000
SA 115-271       10.4110 10.3100  9.6950  9.3420  8.9940 11111
SA 115-349       10.5350  9.6660  8.6000  8.0430  7.5340 11111
SA 115-412       12.7420 12.7820 12.2090 11.8820 11.5440 00000
SA 115-420       11.6020 11.6290 11.1610 10.8750 10.5810 11111
SA 115-427       11.1650 10.0250  8.8570  8.2390  7.6880 11111
SA 115-486       12.9260 12.9750 12.4820 12.1840 11.8750 11111
SA 115-516       12.2210 11.4620 10.4340  9.8710  9.3360 11111
SA 115-554       13.3650 12.8170 11.8120 11.2260 10.6850 00000
SA 92-188        16.5520 15.8010 14.7510 14.0720 13.4970 22222
SA 92-235        14.2170 12.2330 10.5950  9.7010  8.7890 00000
SA 92-245        16.4250 15.2360 13.8180 12.8890 11.9820 01111
SA 92-248        17.7630 16.4740 15.3460 14.6560 14.1010 00000
SA 92-249        15.2640 15.0240 14.3250 13.9260 13.5550 01111
SA 92-250        14.4720 13.9920 13.1780 12.7320 12.3380 11111
SA 92-252        15.3090 15.4490 14.9320 14.6060 14.2660 11111
SA 92-253        16.1710 15.2160 14.0850 13.3660 12.7480 01111
SA 92-259        15.7470 15.6390 14.9970 14.6270 14.1760 00000
SA 92-260        17.3480 16.2330 15.0710 14.3520 13.7430 01111
SA 92-263        13.6730 12.8300 11.7820 11.2190 10.6950 11111
SA 92-276        12.7320 12.6650 12.0360 11.6680 11.3100 11111
SA 92-282        13.2490 13.2870 12.9690 12.7680 12.5470 11111
SA 92-288        12.9570 12.4850 11.6300 11.1410 10.6990 11111
SA 92-309        14.3310 14.3550 13.8420 13.5160 13.1900 00000
SA 92-322        13.2020 13.2040 12.6760 12.3740 12.0680 00000
SA 92-330        15.5260 15.6410 15.0730 14.7420 14.4070 00000
SA 92-335        13.4030 13.1950 12.5230 12.1430 11.8040 00000
SA 92-336         9.8460  9.0310  8.0460  7.5280  7.0620 11111
SA 92-339        15.8510 16.0280 15.5790 15.2730 14.9340 22222
SA 92-342        12.0070 12.0490 11.6130 11.3470 11.0750 11111
SA 92-345        16.0820 15.9610 15.2160 14.7510 14.2750 00000
SA 92-347        16.1980 16.2950 15.7520 15.4130 15.0940 00000
SA 92-348        12.7630 12.7070 12.1090 11.7640 11.4210 00000
SA 92-355        17.3300 16.1290 14.9650 14.2060 13.5590 00111
SA 92-364        12.2430 12.2800 11.6730 11.3170 10.9590 00000
SA 92-409        12.9010 11.7650 10.6270  9.8930  9.2660 00000
SA 92-410        15.2480 15.3820 14.9840 14.7450 14.5000 11111
SA 92-412        15.3410 15.4930 15.0360 14.7510 14.4470 01111
SA 92-417        16.2140 16.3990 15.9220 15.5710 15.2650 00000
SA 92-425        16.3050 15.1320 13.9410 13.1860 12.5570 11111
SA 92-426        15.3790 15.1950 14.4660 14.0540 13.6570 00110
SA 92-427        16.1140 15.7620 14.9530 14.4910 11.6780 00000
SA 92-430        14.9670 15.0070 14.4400 14.1020 13.7640 11111
SA 92-433        12.4320 12.3220 11.6670 11.3000 10.9510 00000
SA 92-497        14.6280 14.3710 13.6420 13.2380 12.8590 00000
SA 92-498        16.2120 15.4180 14.4080 13.7600 13.2270 00000
SA 92-500        17.0550 16.8440 15.8410 15.1030 14.5030 00000
SA 92-501        13.6360 13.5680 12.9580 12.6130 12.2810 00000
SA 92-502        12.2030 12.2980 11.8120 11.5280 11.2360 00000
SA 92-507        12.9520 12.2640 11.3320 10.8250 10.3630 00000
SA 92-508        12.1610 12.2080 11.6790 11.3610 11.0400 00000
SA 93-103        11.1490  9.9920  8.8310  8.2460  7.7270 11111
SA 93-241        10.6780 10.2530  9.4000  8.9370  8.4840 11111
SA 93-317        11.9790 12.0340 11.5460 11.2530 10.9540 11111
SA 93-326         9.9840 10.0230  9.5690  9.3060  9.0410 11111
SA 93-332        10.2830 10.3070  9.7890  9.4930  9.1870 11111
SA 93-333        13.2790 12.8430 12.0110 11.5420 11.1190 11111
SA 93-407        13.3870 12.8230 11.9710 11.4840 11.0630 00000
SA 93-424        13.6460 12.7030 11.6200 11.0660 10.5620 11111
SA 94-171        13.7800 13.4760 12.6590 12.1790 11.6950 11111
SA 94-242        12.1360 12.0290 11.7280 11.5500 11.3660 11111
SA 94-251        13.7040 12.4230 11.2040 10.5450  9.9570 11111
SA 94-296        13.2400 13.0050 12.2550 11.8400 11.4520 00000
SA 94-305        11.8980 10.3120  8.8890  8.1320  7.4460 11111
SA 94-308         9.2330  9.2370  8.7430  8.4530  8.1670 11111
SA 94-342        10.7500 10.0340  9.0410  8.5140  8.0260 11111
SA 94-394        12.7710 12.8180 12.2730 11.9290 11.5970 00000
SA 94-401        15.0290 14.9310 14.2930 13.9040 13.5340 00000
SA 94-702        14.6330 13.0120 11.5940 10.8380 10.1640 11111
SA 95-100        16.4750 16.4240 15.6330 15.0950 14.6720 00000
SA 95-101        13.7180 13.4550 12.6770 12.2410 11.8140 00000
SA 95-102        16.7850 16.6230 15.6220 15.1740 14.5570 00000
SA 95-105        15.1770 14.5500 13.5740 13.0240 12.4860 00000
SA 95-106        16.7570 16.3880 15.1370 14.7430 14.2340 00000
SA 95-107        18.7140 17.5990 16.2750 15.3280 14.3680 00000
SA 95-112        16.2410 16.1640 15.5020 14.8970 14.2750 00000
SA 95-115        15.6120 15.5160 14.6800 14.1030 13.5230 00000
SA 95-132        12.8120 12.5120 12.0640 11.8050 11.5190 11111
SA 95-137        17.0330 15.8970 14.4400 13.5470 12.7030 00000
SA 95-139        13.7960 13.1190 12.1960 11.6340 11.1570 00000
SA 95-142        13.6120 13.5150 12.9270 12.5560 12.1820 11111
SA 95-149        14.0950 12.5310 10.9380 10.0640  9.2530 11111
SA 95-15         12.1710 12.0140 11.3020 10.8780 10.4930 00000
SA 95-16         16.9410 15.6190 14.3130 13.5170 12.8410 00000
SA 95-190        13.1500 12.9140 12.6270 12.4320 12.2120 11111
SA 95-193        16.7880 15.5490 14.3380 13.5900 12.9720 01111
SA 95-206         9.2540  9.2390  8.7370  8.4470  8.1620 11111
SA 95-218        13.0110 12.8030 12.0950 11.6980 11.3280 11111
SA 95-227        16.5840 16.5500 15.7790 15.2640 14.7120 00100
SA 95-231        14.9650 14.6680 14.2160 13.9460 13.6560 11111
SA 95-236        12.3890 12.2270 11.4910 11.0710 10.6600 11111
SA 95-252        18.0240 16.8460 15.3940 14.5780 13.8280 00000
SA 95-263        15.7380 14.1790 12.6790 11.8780 11.1660 11111
SA 95-271        15.8720 14.9560 13.6690 12.9350 12.2160 01111
SA 95-275        16.9820 15.2420 13.4790 12.4680 11.5350 01111
SA 95-276        16.5610 15.3430 14.1180 13.3700 12.7230 01111
SA 95-284        16.1400 15.0670 13.6690 12.8510 12.0830 01111
SA 95-285        17.2010 16.4980 15.5610 14.9540 14.3510 00000
SA 95-301        13.8020 12.5060 11.2160 10.5240  9.9050 11111
SA 95-302        12.9660 12.5190 11.6940 11.2230 10.8030 11111
SA 95-317        15.8890 14.7690 13.4490 12.6810 11.9730 01111
SA 95-328        16.3550 15.0570 13.5250 12.6170 11.7490 01111
SA 95-329        16.8940 15.8010 14.6170 13.8510 13.2070 01111
SA 95-330        16.4060 14.1730 12.1740 11.0080  9.9060 11111
SA 95-41         15.2600 14.9630 14.0600 13.4710 12.8840 00000
SA 95-42         14.2800 15.3910 15.6060 15.7250 15.9060 11110
SA 95-43         11.2970 11.3130 10.8030 10.4950 10.1790 11111
SA 95-52         10.1720 10.1030  9.5740  9.2670  8.9630 11111
SA 95-60         14.4020 14.2050 13.4290 12.9650 12.5150 11111
SA 95-62         16.0740 14.8930 13.5380 12.7960 12.1100 11111
SA 95-66         13.7740 13.6070 12.8920 12.4660 12.0280 00000
SA 95-74         13.3430 12.6570 11.5310 10.9310 10.3660 11111
SA 95-96         10.2290 10.1570 10.0100  9.9310  9.8360 11111
SA 95-97         16.1040 15.7240 14.8180 14.2960 13.7500 00000
SA 95-98         16.7210 15.6290 14.4480 13.7250 13.1060 00000
SA 96-180        10.8200  9.9790  8.9300  8.3820  7.8790 11111
SA 96-21         12.6680 12.6720 12.1820 11.8830 11.5840 00000
SA 96-235        13.1120 12.2140 11.1400 10.5810 10.0720 11111
SA 96-36         10.9560 10.8380 10.5910 10.4570 10.3200 11111
SA 96-393        10.2920 10.2500  9.6520  9.3070  8.9650 11111
SA 96-406         9.6680  9.5200  9.3000  9.1840  9.0630 11111
SA 96-409        14.3630 14.3210 13.7780 13.4380 13.0960 00000
SA 96-737        14.2100 13.0500 11.7160 10.9830 10.2880 11111
SA 96-83         12.1000 11.8980 11.7190 11.6260 11.5290 11111
SA 97-224        15.3360 14.9950 14.0850 13.5320 12.9830 00000
SA 97-249        12.4810 12.3810 11.7330 11.3640 11.0100 11111
SA 97-284        13.2380 12.1510 10.7880 10.0140  9.2880 11111
SA 97-345        14.9430 13.2630 11.6080 10.6800  9.8370 01111
SA 97-346         9.9680  9.8540  9.2600  8.9220  8.5980 11111
SA 97-351        10.0790  9.9830  9.7810  9.6570  9.5170 11111
SA 97-42         15.2820 14.0740 12.4480 11.2880  9.8070 00000
SA 97-75         15.4550 13.3550 11.4830 10.4360  9.4840 11111
SA 98-1002       15.1150 15.1420 14.5680 14.2140 13.8350 00000
SA 98-1082       15.8440 15.8450 15.0100 14.5250 13.9080 00000
SA 98-1087       17.3180 16.0340 14.4390 13.5110 12.6270 01111
SA 98-1102       12.5160 12.4270 12.1130 11.9200 11.7250 11111
SA 98-1112       15.0750 14.7890 13.9750 13.5320 13.1010 00000
SA 98-1119       12.4980 12.4290 11.8780 11.5660 11.2670 11111
SA 98-1122       14.3880 14.6850 14.0900 13.7140 13.2740 11111
SA 98-1124       14.2800 14.0220 13.7070 13.5340 13.3340 11111
SA 98-185        10.8510 10.7380 10.5360 10.4270 10.3050 22222
SA 98-193        12.3620 11.2100 10.0300  9.4150  8.8770 11111
SA 98-320        11.4590 10.3230  9.1800  8.5840  8.0640 11111
SA 98-556        14.6010 14.4750 14.1370 13.9410 13.7000 00000
SA 98-557        17.2490 16.1770 14.7800 14.0250 13.2860 00000
SA 98-562        12.7050 12.7070 12.1850 11.8800 11.5780 00000
SA 98-563        14.3880 14.5780 14.1620 13.8680 13.5520 11111
SA 98-580        15.3980 15.0950 14.7280 14.4870 14.1810 00000
SA 98-581        14.9550 14.7940 14.5560 14.4380 14.1950 00000
SA 98-590        16.8470 15.9940 14.6420 13.8890 13.1420 00000
SA 98-614        17.1360 16.7370 15.6740 14.8400 14.1940 00000
SA 98-618        17.0590 14.9150 12.7230 11.4690 10.3160 01111
SA 98-624        14.9960 14.6020 13.8110 13.3940 12.9890 00000
SA 98-626        17.2310 16.1640 14.7580 13.9520 13.1340 00000
SA 98-627        15.6670 15.5890 14.9000 14.4720 14.0830 00000
SA 98-634        15.3780 15.2550 14.6080 14.2260 13.8510 00000
SA 98-642        16.1790 15.8610 15.2900 14.9880 14.5930 00000
SA 98-646        18.3250 16.8990 15.8390 15.2560 14.7490 00000
SA 98-650        12.5380 12.4280 12.2710 12.1910 12.1050 11111
SA 98-652        15.5540 15.4280 14.8170 14.5410 14.1990 33333
SA 98-653         9.4360  9.5350  9.5390  9.5300  9.5220 11111
SA 98-666        12.8920 12.8960 12.7320 12.6410 12.5320 11111
SA 98-667         8.0700  8.4060  8.3780  8.3070  8.2290 11111
SA 98-670        14.5990 13.2860 11.9300 11.2070 10.5550 11111
SA 98-671        15.0720 14.3530 13.3850 12.8100 12.3140 11111
SA 98-675        17.2430 15.3070 13.3980 12.3160 11.3130 01111
SA 98-676        14.8800 14.2140 13.0680 12.3850 11.7160 11111
SA 98-682        14.4790 14.3810 13.7490 13.3830 13.0320 11111
SA 98-685        12.5130 12.4170 11.9540 11.6640 11.3840 11111
SA 98-688        13.2920 13.0470 12.7540 12.5960 12.4170 11111
SA 98-724        13.1260 12.2220 11.1180 10.5430 10.0150 11111
SA 98-733        14.6100 13.5230 12.2380 11.5400 10.8910 11111
SA 98-961        15.3750 14.3720 13.0890 12.3880 11.7270 00000
SA 98-966        14.8270 14.4700 14.0010 13.7180 13.3880 00000
SA 98-978        11.2750 11.1810 10.5720 10.2230  9.9010 11111
SA 98-L1         17.6910 16.9150 15.6720 14.9420 14.2270 00000
SA 98-L2         18.6960 17.1990 15.8590 15.1050 14.5320 00000
SA 98-L3         18.3870 16.5500 14.6140 13.5230 12.4720 00000
SA 98-L4         18.7620 17.6760 16.3320 15.3960 14.6060 00000
SA 98-L5         19.6000 19.7000 17.8000 14.7000 12.0000 00000
SA 99-185        10.4000  9.4250  8.3440  7.7810  7.2730 11111
SA 99-296        10.9060  9.6410  8.4540  7.8540  7.3310 11111
SA 99-358        10.8900 10.3810  9.6050  9.1730  8.7670 11111
SA 99-367        12.9830 12.1540 11.1490 10.6180 10.1400 11111
SA 99-408        10.2570 10.2140  9.8070  9.5540  9.3080 11111
SA 99-418         9.2790  9.4330  9.4740  9.4770  9.4900 11111
SA 99-438         8.5180  9.2430  9.3980  9.4570  9.5390 11111
SA 99-447         9.1250  9.3500  9.4170  9.4490  9.4910 11111
SA 99-6          13.5900 12.3030 11.0540 10.4020  9.8250 11111
T Phe A          15.8240 15.4440 14.6510 14.2160 13.8100 11111
T Phe B          12.8950 12.7390 12.3340 12.0720 11.7990 22222
T Phe C          12.8610 14.0780 14.3760 14.5240 14.7360 11110
T Phe D          16.5400 14.6690 13.1180 12.2690 11.4550 22222
T Phe E          11.9700 12.0730 11.6300 11.3540 11.0660 11111
T Phe F          13.8610 13.3290 12.4740 11.9820 11.5480 00000
T Phe G          13.9030 11.9880 10.4420  9.5080  8.4170 00000
Wolf 629         14.6920 13.4360 11.7590 10.5740  9.0440 00000
Wolf 918         13.5080 12.3620 10.8680  9.8870  8.8030 11111
